,Attack,Attacker_Level,Power,Defense,Defender_Level,Damage
6516,239.0,7.0,10.0,185.0,28.0,2
6517,239.0,7.0,10.0,185.0,49.0,2
6518,239.0,7.0,10.0,185.0,77.0,2
6519,239.0,7.0,10.0,185.0,98.0,2
6520,239.0,7.0,10.0,239.0,7.0,3
6521,239.0,7.0,10.0,239.0,28.0,2
6522,239.0,7.0,10.0,239.0,49.0,2
6523,239.0,7.0,10.0,239.0,77.0,2
6524,239.0,7.0,10.0,239.0,98.0,2
6525,239.0,7.0,30.0,5.0,7.0,24
6526,239.0,7.0,30.0,5.0,28.0,18
6527,239.0,7.0,30.0,5.0,49.0,14
6528,239.0,7.0,30.0,5.0,77.0,11
6529,239.0,7.0,30.0,5.0,98.0,10
6530,239.0,7.0,30.0,59.0,7.0,10
6531,239.0,7.0,30.0,59.0,28.0,5
6532,239.0,7.0,30.0,59.0,49.0,4
6533,239.0,7.0,30.0,59.0,77.0,3
6534,239.0,7.0,30.0,59.0,98.0,3
6535,239.0,7.0,30.0,113.0,7.0,7
6536,239.0,7.0,30.0,113.0,28.0,4
6537,239.0,7.0,30.0,113.0,49.0,3
6538,239.0,7.0,30.0,113.0,77.0,3
6539,239.0,7.0,30.0,113.0,98.0,2
6540,239.0,7.0,30.0,185.0,7.0,6
6541,239.0,7.0,30.0,185.0,28.0,3
6542,239.0,7.0,30.0,185.0,49.0,3
6543,239.0,7.0,30.0,185.0,77.0,2
6544,239.0,7.0,30.0,185.0,98.0,2
6545,239.0,7.0,30.0,239.0,7.0,5
6546,239.0,7.0,30.0,239.0,28.0,3
6547,239.0,7.0,30.0,239.0,49.0,2
6548,239.0,7.0,30.0,239.0,77.0,2
6549,239.0,7.0,30.0,239.0,98.0,2
6550,239.0,7.0,50.0,5.0,7.0,38
6551,239.0,7.0,50.0,5.0,28.0,28
6552,239.0,7.0,50.0,5.0,49.0,22
6553,239.0,7.0,50.0,5.0,77.0,17
6554,239.0,7.0,50.0,5.0,98.0,15
6555,239.0,7.0,50.0,59.0,7.0,16
6556,239.0,7.0,50.0,59.0,28.0,7
6557,239.0,7.0,50.0,59.0,49.0,5
6558,239.0,7.0,50.0,59.0,77.0,4
6559,239.0,7.0,50.0,59.0,98.0,4
6560,239.0,7.0,50.0,113.0,7.0,11
6561,239.0,7.0,50.0,113.0,28.0,5
6562,239.0,7.0,50.0,113.0,49.0,4
6563,239.0,7.0,50.0,113.0,77.0,3
6564,239.0,7.0,50.0,113.0,98.0,3
6565,239.0,7.0,50.0,185.0,7.0,8
6566,239.0,7.0,50.0,185.0,28.0,4
6567,239.0,7.0,50.0,185.0,49.0,3
6568,239.0,7.0,50.0,185.0,77.0,3
6569,239.0,7.0,50.0,185.0,98.0,2
6570,239.0,7.0,50.0,239.0,7.0,7
6571,239.0,7.0,50.0,239.0,28.0,3
6572,239.0,7.0,50.0,239.0,49.0,3
6573,239.0,7.0,50.0,239.0,77.0,2
6574,239.0,7.0,50.0,239.0,98.0,2
6575,239.0,7.0,70.0,5.0,7.0,53
6576,239.0,7.0,70.0,5.0,28.0,38
6577,239.0,7.0,70.0,5.0,49.0,30
6578,239.0,7.0,70.0,5.0,77.0,23
6579,239.0,7.0,70.0,5.0,98.0,20
6580,239.0,7.0,70.0,59.0,7.0,22
6581,239.0,7.0,70.0,59.0,28.0,9
6582,239.0,7.0,70.0,59.0,49.0,6
6583,239.0,7.0,70.0,59.0,77.0,5
6584,239.0,7.0,70.0,59.0,98.0,4
6585,239.0,7.0,70.0,113.0,7.0,15
6586,239.0,7.0,70.0,113.0,28.0,6
6587,239.0,7.0,70.0,113.0,49.0,4
6588,239.0,7.0,70.0,113.0,77.0,3
6589,239.0,7.0,70.0,113.0,98.0,3
6590,239.0,7.0,70.0,185.0,7.0,11
6591,239.0,7.0,70.0,185.0,28.0,4
6592,239.0,7.0,70.0,185.0,49.0,3
6593,239.0,7.0,70.0,185.0,77.0,3
6594,239.0,7.0,70.0,185.0,98.0,3
6595,239.0,7.0,70.0,239.0,7.0,9
6596,239.0,7.0,70.0,239.0,28.0,4
6597,239.0,7.0,70.0,239.0,49.0,3
6598,239.0,7.0,70.0,239.0,77.0,3
6599,239.0,7.0,70.0,239.0,98.0,3
6600,239.0,7.0,90.0,5.0,7.0,68
6601,239.0,7.0,90.0,5.0,28.0,49
6602,239.0,7.0,90.0,5.0,49.0,38
6603,239.0,7.0,90.0,5.0,77.0,29
6604,239.0,7.0,90.0,5.0,98.0,25
6605,239.0,7.0,90.0,59.0,7.0,27
6606,239.0,7.0,90.0,59.0,28.0,11
6607,239.0,7.0,90.0,59.0,49.0,7
6608,239.0,7.0,90.0,59.0,77.0,5
6609,239.0,7.0,90.0,59.0,98.0,5
6610,239.0,7.0,90.0,113.0,7.0,18
6611,239.0,7.0,90.0,113.0,28.0,7
6612,239.0,7.0,90.0,113.0,49.0,5
6613,239.0,7.0,90.0,113.0,77.0,4
6614,239.0,7.0,90.0,113.0,98.0,3
6615,239.0,7.0,90.0,185.0,7.0,13
6616,239.0,7.0,90.0,185.0,28.0,5
6617,239.0,7.0,90.0,185.0,49.0,4
6618,239.0,7.0,90.0,185.0,77.0,3
6619,239.0,7.0,90.0,185.0,98.0,3
6620,239.0,7.0,90.0,239.0,7.0,11
6621,239.0,7.0,90.0,239.0,28.0,4
6622,239.0,7.0,90.0,239.0,49.0,3
6623,239.0,7.0,90.0,239.0,77.0,3
6624,239.0,7.0,90.0,239.0,98.0,3
6625,239.0,7.0,110.0,5.0,7.0,82
6626,239.0,7.0,110.0,5.0,28.0,59
6627,239.0,7.0,110.0,5.0,49.0,47
6628,239.0,7.0,110.0,5.0,77.0,35
6629,239.0,7.0,110.0,5.0,98.0,31
6630,239.0,7.0,110.0,59.0,7.0,33
6631,239.0,7.0,110.0,59.0,28.0,13
6632,239.0,7.0,110.0,59.0,49.0,8
6633,239.0,7.0,110.0,59.0,77.0,6
6634,239.0,7.0,110.0,59.0,98.0,5
6635,239.0,7.0,110.0,113.0,7.0,22
6636,239.0,7.0,110.0,113.0,28.0,8
6637,239.0,7.0,110.0,113.0,49.0,5
6638,239.0,7.0,110.0,113.0,77.0,4
6639,239.0,7.0,110.0,113.0,98.0,4
6640,239.0,7.0,110.0,185.0,7.0,15
6641,239.0,7.0,110.0,185.0,28.0,6
6642,239.0,7.0,110.0,185.0,49.0,4
6643,239.0,7.0,110.0,185.0,77.0,3
6644,239.0,7.0,110.0,185.0,98.0,3
6645,239.0,7.0,110.0,239.0,7.0,13
6646,239.0,7.0,110.0,239.0,28.0,5
6647,239.0,7.0,110.0,239.0,49.0,4
6648,239.0,7.0,110.0,239.0,77.0,3
6649,239.0,7.0,110.0,239.0,98.0,3
6650,239.0,7.0,130.0,5.0,7.0,97
6651,239.0,7.0,130.0,5.0,28.0,70
6652,239.0,7.0,130.0,5.0,49.0,55
6653,239.0,7.0,130.0,5.0,77.0,42
6654,239.0,7.0,130.0,5.0,98.0,36
6655,239.0,7.0,130.0,59.0,7.0,38
6656,239.0,7.0,130.0,59.0,28.0,14
6657,239.0,7.0,130.0,59.0,49.0,10
6658,239.0,7.0,130.0,59.0,77.0,7
6659,239.0,7.0,130.0,59.0,98.0,6
6660,239.0,7.0,130.0,113.0,7.0,26
6661,239.0,7.0,130.0,113.0,28.0,9
6662,239.0,7.0,130.0,113.0,49.0,6
6663,239.0,7.0,130.0,113.0,77.0,5
6664,239.0,7.0,130.0,113.0,98.0,4
6665,239.0,7.0,130.0,185.0,7.0,18
6666,239.0,7.0,130.0,185.0,28.0,6
6667,239.0,7.0,130.0,185.0,49.0,5
6668,239.0,7.0,130.0,185.0,77.0,4
6669,239.0,7.0,130.0,185.0,98.0,3
6670,239.0,7.0,130.0,239.0,7.0,14
6671,239.0,7.0,130.0,239.0,28.0,5
6672,239.0,7.0,130.0,239.0,49.0,4
6673,239.0,7.0,130.0,239.0,77.0,3
6674,239.0,7.0,130.0,239.0,98.0,3
6675,239.0,7.0,150.0,5.0,7.0,111
6676,239.0,7.0,150.0,5.0,28.0,80
6677,239.0,7.0,150.0,5.0,49.0,63
6678,239.0,7.0,150.0,5.0,77.0,48
6679,239.0,7.0,150.0,5.0,98.0,41
6680,239.0,7.0,150.0,59.0,7.0,44
6681,239.0,7.0,150.0,59.0,28.0,16
6682,239.0,7.0,150.0,59.0,49.0,11
6683,239.0,7.0,150.0,59.0,77.0,8
6684,239.0,7.0,150.0,59.0,98.0,7
6685,239.0,7.0,150.0,113.0,7.0,29
6686,239.0,7.0,150.0,113.0,28.0,10
6687,239.0,7.0,150.0,113.0,49.0,7
6688,239.0,7.0,150.0,113.0,77.0,5
6689,239.0,7.0,150.0,113.0,98.0,4
6690,239.0,7.0,150.0,185.0,7.0,20
6691,239.0,7.0,150.0,185.0,28.0,7
6692,239.0,7.0,150.0,185.0,49.0,5
6693,239.0,7.0,150.0,185.0,77.0,4
6694,239.0,7.0,150.0,185.0,98.0,3
6695,239.0,7.0,150.0,239.0,7.0,16
6696,239.0,7.0,150.0,239.0,28.0,6
6697,239.0,7.0,150.0,239.0,49.0,4
6698,239.0,7.0,150.0,239.0,77.0,3
6699,239.0,7.0,150.0,239.0,98.0,3
6700,239.0,7.0,170.0,5.0,7.0,126
6701,239.0,7.0,170.0,5.0,28.0,91
6702,239.0,7.0,170.0,5.0,49.0,71
6703,239.0,7.0,170.0,5.0,77.0,54
6704,239.0,7.0,170.0,5.0,98.0,46
6705,239.0,7.0,170.0,59.0,7.0,50
6706,239.0,7.0,170.0,59.0,28.0,18
6707,239.0,7.0,170.0,59.0,49.0,12
6708,239.0,7.0,170.0,59.0,77.0,9
6709,239.0,7.0,170.0,59.0,98.0,7
6710,239.0,7.0,170.0,113.0,7.0,33
6711,239.0,7.0,170.0,113.0,28.0,11
6712,239.0,7.0,170.0,113.0,49.0,7
6713,239.0,7.0,170.0,113.0,77.0,5
6714,239.0,7.0,170.0,113.0,98.0,5
6715,239.0,7.0,170.0,185.0,7.0,23
6716,239.0,7.0,170.0,185.0,28.0,8
6717,239.0,7.0,170.0,185.0,49.0,5
6718,239.0,7.0,170.0,185.0,77.0,4
6719,239.0,7.0,170.0,185.0,98.0,4
6720,239.0,7.0,170.0,239.0,7.0,18
6721,239.0,7.0,170.0,239.0,28.0,6
6722,239.0,7.0,170.0,239.0,49.0,5
6723,239.0,7.0,170.0,239.0,77.0,4
6724,239.0,7.0,170.0,239.0,98.0,3
6725,239.0,7.0,190.0,5.0,7.0,141
6726,239.0,7.0,190.0,5.0,28.0,101
6727,239.0,7.0,190.0,5.0,49.0,79
6728,239.0,7.0,190.0,5.0,77.0,60
6729,239.0,7.0,190.0,5.0,98.0,52
6730,239.0,7.0,190.0,59.0,7.0,55
6731,239.0,7.0,190.0,59.0,28.0,20
6732,239.0,7.0,190.0,59.0,49.0,13
6733,239.0,7.0,190.0,59.0,77.0,9
6734,239.0,7.0,190.0,59.0,98.0,8
6735,239.0,7.0,190.0,113.0,7.0,37
6736,239.0,7.0,190.0,113.0,28.0,12
6737,239.0,7.0,190.0,113.0,49.0,8
6738,239.0,7.0,190.0,113.0,77.0,6
6739,239.0,7.0,190.0,113.0,98.0,5
6740,239.0,7.0,190.0,185.0,7.0,25
6741,239.0,7.0,190.0,185.0,28.0,8
6742,239.0,7.0,190.0,185.0,49.0,6
6743,239.0,7.0,190.0,185.0,77.0,4
6744,239.0,7.0,190.0,185.0,98.0,4
6745,239.0,7.0,190.0,239.0,7.0,20
6746,239.0,7.0,190.0,239.0,28.0,7
6747,239.0,7.0,190.0,239.0,49.0,5
6748,239.0,7.0,190.0,239.0,77.0,4
6749,239.0,7.0,190.0,239.0,98.0,3
6750,239.0,7.0,210.0,5.0,7.0,155
6751,239.0,7.0,210.0,5.0,28.0,111
6752,239.0,7.0,210.0,5.0,49.0,87
6753,239.0,7.0,210.0,5.0,77.0,66
6754,239.0,7.0,210.0,5.0,98.0,57
6755,239.0,7.0,210.0,59.0,7.0,61
6756,239.0,7.0,210.0,59.0,28.0,22
6757,239.0,7.0,210.0,59.0,49.0,14
6758,239.0,7.0,210.0,59.0,77.0,10
6759,239.0,7.0,210.0,59.0,98.0,8
6760,239.0,7.0,210.0,113.0,7.0,40
6761,239.0,7.0,210.0,113.0,28.0,13
6762,239.0,7.0,210.0,113.0,49.0,9
6763,239.0,7.0,210.0,113.0,77.0,6
6764,239.0,7.0,210.0,113.0,98.0,5
6765,239.0,7.0,210.0,185.0,7.0,28
6766,239.0,7.0,210.0,185.0,28.0,9
6767,239.0,7.0,210.0,185.0,49.0,6
6768,239.0,7.0,210.0,185.0,77.0,5
6769,239.0,7.0,210.0,185.0,98.0,4
6770,239.0,7.0,210.0,239.0,7.0,22
6771,239.0,7.0,210.0,239.0,28.0,8
6772,239.0,7.0,210.0,239.0,49.0,5
6773,239.0,7.0,210.0,239.0,77.0,4
6774,239.0,7.0,210.0,239.0,98.0,4
6775,239.0,7.0,230.0,5.0,7.0,170
6776,239.0,7.0,230.0,5.0,28.0,122
6777,239.0,7.0,230.0,5.0,49.0,95
6778,239.0,7.0,230.0,5.0,77.0,72
6779,239.0,7.0,230.0,5.0,98.0,62
6780,239.0,7.0,230.0,59.0,7.0,67
6781,239.0,7.0,230.0,59.0,28.0,24
6782,239.0,7.0,230.0,59.0,49.0,16
6783,239.0,7.0,230.0,59.0,77.0,11
6784,239.0,7.0,230.0,59.0,98.0,9
6785,239.0,7.0,230.0,113.0,7.0,44
6786,239.0,7.0,230.0,113.0,28.0,14
6787,239.0,7.0,230.0,113.0,49.0,9
6788,239.0,7.0,230.0,113.0,77.0,7
6789,239.0,7.0,230.0,113.0,98.0,6
6790,239.0,7.0,230.0,185.0,7.0,30
6791,239.0,7.0,230.0,185.0,28.0,10
6792,239.0,7.0,230.0,185.0,49.0,7
6793,239.0,7.0,230.0,185.0,77.0,5
6794,239.0,7.0,230.0,185.0,98.0,4
6795,239.0,7.0,230.0,239.0,7.0,24
6796,239.0,7.0,230.0,239.0,28.0,8
6797,239.0,7.0,230.0,239.0,49.0,6
6798,239.0,7.0,230.0,239.0,77.0,4
6799,239.0,7.0,230.0,239.0,98.0,4
6800,239.0,7.0,250.0,5.0,7.0,184
6801,239.0,7.0,250.0,5.0,28.0,132
6802,239.0,7.0,250.0,5.0,49.0,103
6803,239.0,7.0,250.0,5.0,77.0,78
6804,239.0,7.0,250.0,5.0,98.0,67
6805,239.0,7.0,250.0,59.0,7.0,72
6806,239.0,7.0,250.0,59.0,28.0,26
6807,239.0,7.0,250.0,59.0,49.0,17
6808,239.0,7.0,250.0,59.0,77.0,12
6809,239.0,7.0,250.0,59.0,98.0,10
6810,239.0,7.0,250.0,113.0,7.0,48
6811,239.0,7.0,250.0,113.0,28.0,15
6812,239.0,7.0,250.0,113.0,49.0,10
6813,239.0,7.0,250.0,113.0,77.0,7
6814,239.0,7.0,250.0,113.0,98.0,6
6815,239.0,7.0,250.0,185.0,7.0,32
6816,239.0,7.0,250.0,185.0,28.0,10
6817,239.0,7.0,250.0,185.0,49.0,7
6818,239.0,7.0,250.0,185.0,77.0,5
6819,239.0,7.0,250.0,185.0,98.0,4
6820,239.0,7.0,250.0,239.0,7.0,26
6821,239.0,7.0,250.0,239.0,28.0,9
6822,239.0,7.0,250.0,239.0,49.0,6
6823,239.0,7.0,250.0,239.0,77.0,4
6824,239.0,7.0,250.0,239.0,98.0,4
6825,239.0,28.0,10.0,5.0,7.0,75
6826,239.0,28.0,10.0,5.0,28.0,54
6827,239.0,28.0,10.0,5.0,49.0,42
6828,239.0,28.0,10.0,5.0,77.0,32
6829,239.0,28.0,10.0,5.0,98.0,28
6830,239.0,28.0,10.0,59.0,7.0,30
6831,239.0,28.0,10.0,59.0,28.0,12
6832,239.0,28.0,10.0,59.0,49.0,8
6833,239.0,28.0,10.0,59.0,77.0,6
6834,239.0,28.0,10.0,59.0,98.0,5
6835,239.0,28.0,10.0,113.0,7.0,20
6836,239.0,28.0,10.0,113.0,28.0,7
6837,239.0,28.0,10.0,113.0,49.0,5
6838,239.0,28.0,10.0,113.0,77.0,4
6839,239.0,28.0,10.0,113.0,98.0,4
6840,239.0,28.0,10.0,185.0,7.0,14
6841,239.0,28.0,10.0,185.0,28.0,5
6842,239.0,28.0,10.0,185.0,49.0,4
6843,239.0,28.0,10.0,185.0,77.0,3
6844,239.0,28.0,10.0,185.0,98.0,3
6845,239.0,28.0,10.0,239.0,7.0,12
6846,239.0,28.0,10.0,239.0,28.0,5
6847,239.0,28.0,10.0,239.0,49.0,4
6848,239.0,28.0,10.0,239.0,77.0,3
6849,239.0,28.0,10.0,239.0,98.0,3
6850,239.0,28.0,30.0,5.0,7.0,221
6851,239.0,28.0,30.0,5.0,28.0,158
6852,239.0,28.0,30.0,5.0,49.0,123
6853,239.0,28.0,30.0,5.0,77.0,93
6854,239.0,28.0,30.0,5.0,98.0,80
6855,239.0,28.0,30.0,59.0,7.0,86
6856,239.0,28.0,30.0,59.0,28.0,31
6857,239.0,28.0,30.0,59.0,49.0,20
6858,239.0,28.0,30.0,59.0,77.0,14
6859,239.0,28.0,30.0,59.0,98.0,11
6860,239.0,28.0,30.0,113.0,7.0,57
6861,239.0,28.0,30.0,113.0,28.0,18
6862,239.0,28.0,30.0,113.0,49.0,12
6863,239.0,28.0,30.0,113.0,77.0,8
6864,239.0,28.0,30.0,113.0,98.0,7
6865,239.0,28.0,30.0,185.0,7.0,38
6866,239.0,28.0,30.0,185.0,28.0,12
6867,239.0,28.0,30.0,185.0,49.0,8
6868,239.0,28.0,30.0,185.0,77.0,6
6869,239.0,28.0,30.0,185.0,98.0,5
6870,239.0,28.0,30.0,239.0,7.0,31
6871,239.0,28.0,30.0,239.0,28.0,10
6872,239.0,28.0,30.0,239.0,49.0,7
6873,239.0,28.0,30.0,239.0,77.0,5
6874,239.0,28.0,30.0,239.0,98.0,4
6875,239.0,28.0,50.0,5.0,7.0,366
6876,239.0,28.0,50.0,5.0,28.0,262
6877,239.0,28.0,50.0,5.0,49.0,204
6878,239.0,28.0,50.0,5.0,77.0,154
6879,239.0,28.0,50.0,5.0,98.0,132
6880,239.0,28.0,50.0,59.0,7.0,142
6881,239.0,28.0,50.0,59.0,28.0,50
6882,239.0,28.0,50.0,59.0,49.0,31
6883,239.0,28.0,50.0,59.0,77.0,21
6884,239.0,28.0,50.0,59.0,98.0,17
6885,239.0,28.0,50.0,113.0,7.0,93
6886,239.0,28.0,50.0,113.0,28.0,29
6887,239.0,28.0,50.0,113.0,49.0,18
6888,239.0,28.0,50.0,113.0,77.0,12
6889,239.0,28.0,50.0,113.0,98.0,10
6890,239.0,28.0,50.0,185.0,7.0,63
6891,239.0,28.0,50.0,185.0,28.0,19
6892,239.0,28.0,50.0,185.0,49.0,12
6893,239.0,28.0,50.0,185.0,77.0,8
6894,239.0,28.0,50.0,185.0,98.0,7
6895,239.0,28.0,50.0,239.0,7.0,50
6896,239.0,28.0,50.0,239.0,28.0,15
6897,239.0,28.0,50.0,239.0,49.0,10
6898,239.0,28.0,50.0,239.0,77.0,7
6899,239.0,28.0,50.0,239.0,98.0,6
6900,239.0,28.0,70.0,5.0,7.0,512
6901,239.0,28.0,70.0,5.0,28.0,366
6902,239.0,28.0,70.0,5.0,49.0,285
6903,239.0,28.0,70.0,5.0,77.0,215
6904,239.0,28.0,70.0,5.0,98.0,184
6905,239.0,28.0,70.0,59.0,7.0,198
6906,239.0,28.0,70.0,59.0,28.0,69
6907,239.0,28.0,70.0,59.0,49.0,43
6908,239.0,28.0,70.0,59.0,77.0,29
6909,239.0,28.0,70.0,59.0,98.0,23
6910,239.0,28.0,70.0,113.0,7.0,130
6911,239.0,28.0,70.0,113.0,28.0,40
6912,239.0,28.0,70.0,113.0,49.0,24
6913,239.0,28.0,70.0,113.0,77.0,16
6914,239.0,28.0,70.0,113.0,98.0,13
6915,239.0,28.0,70.0,185.0,7.0,87
6916,239.0,28.0,70.0,185.0,28.0,26
6917,239.0,28.0,70.0,185.0,49.0,16
6918,239.0,28.0,70.0,185.0,77.0,11
6919,239.0,28.0,70.0,185.0,98.0,9
6920,239.0,28.0,70.0,239.0,7.0,69
6921,239.0,28.0,70.0,239.0,28.0,20
6922,239.0,28.0,70.0,239.0,49.0,13
6923,239.0,28.0,70.0,239.0,77.0,9
6924,239.0,28.0,70.0,239.0,98.0,7
6925,239.0,28.0,90.0,5.0,7.0,658
6926,239.0,28.0,90.0,5.0,28.0,470
6927,239.0,28.0,90.0,5.0,49.0,366
6928,239.0,28.0,90.0,5.0,77.0,275
6929,239.0,28.0,90.0,5.0,98.0,236
6930,239.0,28.0,90.0,59.0,7.0,254
6931,239.0,28.0,90.0,59.0,28.0,88
6932,239.0,28.0,90.0,59.0,49.0,55
6933,239.0,28.0,90.0,59.0,77.0,37
6934,239.0,28.0,90.0,59.0,98.0,29
6935,239.0,28.0,90.0,113.0,7.0,166
6936,239.0,28.0,90.0,113.0,28.0,50
6937,239.0,28.0,90.0,113.0,49.0,31
6938,239.0,28.0,90.0,113.0,77.0,20
6939,239.0,28.0,90.0,113.0,98.0,17
6940,239.0,28.0,90.0,185.0,7.0,111
6941,239.0,28.0,90.0,185.0,28.0,32
6942,239.0,28.0,90.0,185.0,49.0,20
6943,239.0,28.0,90.0,185.0,77.0,13
6944,239.0,28.0,90.0,185.0,98.0,11
6945,239.0,28.0,90.0,239.0,7.0,88
6946,239.0,28.0,90.0,239.0,28.0,26
6947,239.0,28.0,90.0,239.0,49.0,16
6948,239.0,28.0,90.0,239.0,77.0,11
6949,239.0,28.0,90.0,239.0,98.0,9
6950,239.0,28.0,110.0,5.0,7.0,804
6951,239.0,28.0,110.0,5.0,28.0,575
6952,239.0,28.0,110.0,5.0,49.0,447
6953,239.0,28.0,110.0,5.0,77.0,336
6954,239.0,28.0,110.0,5.0,98.0,288
6955,239.0,28.0,110.0,59.0,7.0,310
6956,239.0,28.0,110.0,59.0,28.0,107
6957,239.0,28.0,110.0,59.0,49.0,67
6958,239.0,28.0,110.0,59.0,77.0,44
6959,239.0,28.0,110.0,59.0,98.0,35
6960,239.0,28.0,110.0,113.0,7.0,202
6961,239.0,28.0,110.0,113.0,28.0,61
6962,239.0,28.0,110.0,113.0,49.0,37
6963,239.0,28.0,110.0,113.0,77.0,24
6964,239.0,28.0,110.0,113.0,98.0,20
6965,239.0,28.0,110.0,185.0,7.0,136
6966,239.0,28.0,110.0,185.0,28.0,39
6967,239.0,28.0,110.0,185.0,49.0,24
6968,239.0,28.0,110.0,185.0,77.0,16
6969,239.0,28.0,110.0,185.0,98.0,13
6970,239.0,28.0,110.0,239.0,7.0,107
6971,239.0,28.0,110.0,239.0,28.0,31
6972,239.0,28.0,110.0,239.0,49.0,19
6973,239.0,28.0,110.0,239.0,77.0,13
6974,239.0,28.0,110.0,239.0,98.0,10
6975,239.0,28.0,130.0,5.0,7.0,949
6976,239.0,28.0,130.0,5.0,28.0,679
6977,239.0,28.0,130.0,5.0,49.0,528
6978,239.0,28.0,130.0,5.0,77.0,397
6979,239.0,28.0,130.0,5.0,98.0,340
6980,239.0,28.0,130.0,59.0,7.0,366
6981,239.0,28.0,130.0,59.0,28.0,127
6982,239.0,28.0,130.0,59.0,49.0,78
6983,239.0,28.0,130.0,59.0,77.0,52
6984,239.0,28.0,130.0,59.0,98.0,41
6985,239.0,28.0,130.0,113.0,7.0,239
6986,239.0,28.0,130.0,113.0,28.0,72
6987,239.0,28.0,130.0,113.0,49.0,43
6988,239.0,28.0,130.0,113.0,77.0,28
6989,239.0,28.0,130.0,113.0,98.0,23
6990,239.0,28.0,130.0,185.0,7.0,160
6991,239.0,28.0,130.0,185.0,28.0,46
6992,239.0,28.0,130.0,185.0,49.0,27
6993,239.0,28.0,130.0,185.0,77.0,18
6994,239.0,28.0,130.0,185.0,98.0,15
6995,239.0,28.0,130.0,239.0,7.0,127
6996,239.0,28.0,130.0,239.0,28.0,36
6997,239.0,28.0,130.0,239.0,49.0,22
6998,239.0,28.0,130.0,239.0,77.0,15
6999,239.0,28.0,130.0,239.0,98.0,12
7000,239.0,28.0,150.0,5.0,7.0,1095
7001,239.0,28.0,150.0,5.0,28.0,783
7002,239.0,28.0,150.0,5.0,49.0,609
7003,239.0,28.0,150.0,5.0,77.0,457
7004,239.0,28.0,150.0,5.0,98.0,392
7005,239.0,28.0,150.0,59.0,7.0,422
7006,239.0,28.0,150.0,59.0,28.0,146
7007,239.0,28.0,150.0,59.0,49.0,90
7008,239.0,28.0,150.0,59.0,77.0,60
7009,239.0,28.0,150.0,59.0,98.0,48
7010,239.0,28.0,150.0,113.0,7.0,275
7011,239.0,28.0,150.0,113.0,28.0,82
7012,239.0,28.0,150.0,113.0,49.0,50
7013,239.0,28.0,150.0,113.0,77.0,33
7014,239.0,28.0,150.0,113.0,98.0,26
7015,239.0,28.0,150.0,185.0,7.0,184
7016,239.0,28.0,150.0,185.0,28.0,53
7017,239.0,28.0,150.0,185.0,49.0,31
7018,239.0,28.0,150.0,185.0,77.0,21
7019,239.0,28.0,150.0,185.0,98.0,17
7020,239.0,28.0,150.0,239.0,7.0,146
7021,239.0,28.0,150.0,239.0,28.0,42
7022,239.0,28.0,150.0,239.0,49.0,25
7023,239.0,28.0,150.0,239.0,77.0,17
7024,239.0,28.0,150.0,239.0,98.0,14
7025,239.0,28.0,170.0,5.0,7.0,1241
7026,239.0,28.0,170.0,5.0,28.0,887
7027,239.0,28.0,170.0,5.0,49.0,690
7028,239.0,28.0,170.0,5.0,77.0,518
7029,239.0,28.0,170.0,5.0,98.0,444
7030,239.0,28.0,170.0,59.0,7.0,478
7031,239.0,28.0,170.0,59.0,28.0,165
7032,239.0,28.0,170.0,59.0,49.0,102
7033,239.0,28.0,170.0,59.0,77.0,67
7034,239.0,28.0,170.0,59.0,98.0,54
7035,239.0,28.0,170.0,113.0,7.0,312
7036,239.0,28.0,170.0,113.0,28.0,93
7037,239.0,28.0,170.0,113.0,49.0,56
7038,239.0,28.0,170.0,113.0,77.0,37
7039,239.0,28.0,170.0,113.0,98.0,29
7040,239.0,28.0,170.0,185.0,7.0,208
7041,239.0,28.0,170.0,185.0,28.0,59
7042,239.0,28.0,170.0,185.0,49.0,35
7043,239.0,28.0,170.0,185.0,77.0,23
7044,239.0,28.0,170.0,185.0,98.0,19
7045,239.0,28.0,170.0,239.0,7.0,165
7046,239.0,28.0,170.0,239.0,28.0,47
7047,239.0,28.0,170.0,239.0,49.0,28
7048,239.0,28.0,170.0,239.0,77.0,19
7049,239.0,28.0,170.0,239.0,98.0,15
7050,239.0,28.0,190.0,5.0,7.0,1386
7051,239.0,28.0,190.0,5.0,28.0,991
7052,239.0,28.0,190.0,5.0,49.0,771
7053,239.0,28.0,190.0,5.0,77.0,579
7054,239.0,28.0,190.0,5.0,98.0,496
7055,239.0,28.0,190.0,59.0,7.0,534
7056,239.0,28.0,190.0,59.0,28.0,184
7057,239.0,28.0,190.0,59.0,49.0,114
7058,239.0,28.0,190.0,59.0,77.0,75
7059,239.0,28.0,190.0,59.0,98.0,60
7060,239.0,28.0,190.0,113.0,7.0,348
7061,239.0,28.0,190.0,113.0,28.0,104
7062,239.0,28.0,190.0,113.0,49.0,62
7063,239.0,28.0,190.0,113.0,77.0,41
7064,239.0,28.0,190.0,113.0,98.0,33
7065,239.0,28.0,190.0,185.0,7.0,233
7066,239.0,28.0,190.0,185.0,28.0,66
7067,239.0,28.0,190.0,185.0,49.0,39
7068,239.0,28.0,190.0,185.0,77.0,26
7069,239.0,28.0,190.0,185.0,98.0,21
7070,239.0,28.0,190.0,239.0,7.0,184
7071,239.0,28.0,190.0,239.0,28.0,52
7072,239.0,28.0,190.0,239.0,49.0,31
7073,239.0,28.0,190.0,239.0,77.0,21
